Wall time,Step,Value
1748587374.866208,2048,-0.4810357391834259
1748587403.5609043,4096,-0.5476493835449219
1748587432.6109822,6144,-0.9057503342628479
1748587462.4516718,8192,-0.8439140915870667
1748587493.0176003,10305,-1.4487289190292358
1748587522.8683436,12353,-1.1203495264053345
1748587552.8512745,14401,-1.038405418395996
1748587584.2907264,16533,-0.21368753910064697
1748587614.4492865,18581,-0.22965902090072632
1748587645.5071423,20629,-0.1779775768518448
1748587675.8677902,22677,-0.1417275071144104
1748587706.2282162,24756,-0.32219627499580383
1748587741.2831938,27282,-0.21438977122306824
1748587771.6433678,29363,0.02808472514152527
1748587803.3787868,31562,0.039137572050094604
1748587834.0352645,33641,-0.010173164308071136
1748587866.6182537,35850,0.6133060455322266
1748587897.650983,37966,1.078270435333252
1748587932.4044812,40449,1.1438984870910645
1748587963.0879235,42538,1.3176615238189697
1748587995.2390249,44751,1.26131010055542
1748588027.6657512,47010,1.5017998218536377
1748588064.529119,49477,1.8061437606811523
1748588099.0592265,51925,2.081242799758911
1748588128.3440943,53973,2.1249775886535645
1748588162.3515522,56377,2.2948155403137207
1748588191.9762921,58429,2.239753007888794
1748588225.1375022,60759,2.446732521057129
1748588256.1162717,62944,2.792275905609131
1748588289.1785166,65427,3.2252848148345947
1748588320.0017707,67571,3.54445219039917
1748588351.8267243,69828,3.962897300720215
1748588385.4030492,72201,4.5513739585876465
1748588415.977088,74335,4.044466018676758
1748588447.0920424,76509,3.962228298187256
1748588478.9976115,78760,4.078272342681885
1748588508.0338566,80832,4.099813461303711
1748588542.3326318,83375,4.489711284637451
1748588574.23798,85604,4.842946529388428
1748588605.0465415,87709,5.209937572479248
1748588640.538757,90052,5.596627235412598
1748588675.013156,92323,5.467957496643066
1748588708.8455656,94551,5.561722278594971
1748588745.128487,96988,5.410965919494629
1748588776.3631222,99036,5.745800971984863
1748588808.7690613,101150,5.880951404571533
1748588841.288949,103291,6.280047416687012
1748588873.267353,105348,6.720676898956299
1748588908.5367966,107709,6.944901943206787
1748588943.288388,110017,7.062143325805664
1748588975.9560938,112176,7.6062140464782715
1748589008.1451938,114281,7.684211254119873
1748589041.5978892,116501,7.634693145751953
1748589075.9817002,118788,7.746548175811768
1748589108.944036,120929,7.920902729034424
