Wall time,Step,Value
1748842060.6342332,2048,512.0
1748842088.8472855,4096,512.0
1748842116.8374465,6144,512.0
1748842144.958753,8192,438.4444580078125
1748842172.9019153,10240,451.81817626953125
1748842200.3754897,12288,461.0769348144531
1748842228.378313,14336,458.2903137207031
1748842256.1864295,16384,464.4285583496094
1748842284.2498124,18432,469.30767822265625
1748842312.879561,20480,467.20928955078125
1748842340.9210362,22528,444.20001220703125
1748842369.1900513,24576,445.6851806640625
1748842396.9034452,26624,443.73333740234375
1748842424.8045115,28672,443.828125
1748842453.0454836,30720,440.0434875488281
1748842481.0024946,32768,443.9862976074219
1748842508.6070435,34816,446.6753234863281
1748842536.8549511,36864,449.9012451171875
1748842565.1386304,38912,452.8235168457031
1748842592.47502,40960,453.477783203125
1748842621.2999291,43008,447.7789611816406
1748842649.1042023,45056,443.4700012207031
1748842676.844605,47104,432.32000732421875
1748842704.2704134,49152,429.2900085449219
1748842732.5477307,51200,429.4700012207031
1748842760.9625306,53248,430.9200134277344
1748842789.5999155,55296,425.55999755859375
1748842818.0791771,57344,424.8900146484375
1748842847.0308642,59392,415.80999755859375
1748842875.4083414,61440,413.760009765625
1748842904.9187574,63488,414.9100036621094
1748842933.8247585,65536,424.5199890136719
1748842963.6777472,67584,426.42999267578125
1748842992.7699895,69632,427.010009765625
1748843021.2940683,71680,427.3599853515625
1748843050.4333286,73728,427.1000061035156
1748843079.4914272,75776,422.8999938964844
1748843107.9311059,77824,407.989990234375
1748843135.316409,79872,407.989990234375
1748843162.8589942,81920,405.3500061035156
1748843190.9792852,83968,411.6300048828125
1748843218.665084,86016,414.32000732421875
1748843246.4763288,88064,411.7099914550781
1748843274.5043747,90112,410.80999755859375
1748843302.2974155,92160,409.95001220703125
1748843330.098975,94208,410.9100036621094
1748843357.9588633,96256,406.3900146484375
1748843385.8249779,98304,410.4700012207031
1748843413.9219315,100352,407.1300048828125
1748843442.239727,102400,404.79998779296875
1748843470.5492318,104448,391.0199890136719
1748843501.1255906,106496,363.80999755859375
1748843531.270441,108544,344.010009765625
1748843560.5297747,110592,337.1000061035156
1748843589.6544142,112640,318.82000732421875
1748843618.6398284,114688,305.7300109863281
1748843646.9502354,116736,292.5799865722656
1748843674.2720373,118784,268.739990234375
1748843703.1956913,120832,255.11000061035156
1748843730.4847124,122880,250.16000366210938
1748843758.5290642,124928,246.9199981689453
1748843787.6367326,126976,237.38999938964844
1748843815.5522563,129024,238.8000030517578
1748843842.603565,131072,252.88999938964844
1748843871.058023,133120,255.49000549316406
1748843899.2566888,135168,255.27000427246094
1748843927.0531309,137216,243.8699951171875
1748843955.4039257,139264,248.1300048828125
1748843984.0025804,141312,256.9700012207031
1748844012.6853547,143360,260.5799865722656
1748844041.2948852,145408,271.3699951171875
1748844069.6545382,147456,287.6499938964844
1748844098.0500438,149504,295.2200012207031
1748844126.6830046,151552,295.7699890136719
1748844155.2029402,153600,288.5199890136719
