Wall time,Step,Value
1748689219.8950956,2048,512.0
1748689289.7452257,4096,512.0
1748689361.886803,6144,512.0
1748689431.1616158,8192,512.0
1748689503.8492146,10240,491.3999938964844
1748689575.2143447,12288,494.8333435058594
1748689647.766617,14336,489.24139404296875
1748689719.1460881,16384,492.0
1748689790.7376325,18432,481.5789489746094
1748689862.3532488,20480,484.4761962890625
1748689936.0315778,22528,486.86956787109375
1748690009.0837,24576,466.8461608886719
1748690081.8918364,26624,461.631591796875
1748690155.183062,28672,459.45159912109375
1748690227.94938,30720,457.80596923828125
1748690301.5614986,32768,452.0416564941406
1748690375.0719,34816,438.1518859863281
1748690448.2712061,36864,427.5581359863281
1748690521.210151,38912,421.5434875488281
1748690596.5911913,40960,413.4747619628906
1748690669.538496,43008,393.2300109863281
1748690743.3382318,45056,380.1400146484375
1748690815.3223143,47104,380.1400146484375
1748690886.63765,49152,384.260009765625
1748690959.2575626,51200,384.260009765625
1748691029.2293308,53248,380.9599914550781
1748691102.1444876,55296,383.17999267578125
1748691174.911269,57344,374.3299865722656
1748691247.5276642,59392,359.57000732421875
1748691321.1344771,61440,358.0400085449219
1748691395.017247,63488,358.2799987792969
1748691468.3270564,65536,358.7699890136719
1748691541.9255378,67584,356.8699951171875
1748691615.728943,69632,363.29998779296875
1748691689.9275482,71680,366.9599914550781
1748691763.2180052,73728,371.82000732421875
1748691836.633205,75776,376.4100036621094
1748691911.3679268,77824,373.0799865722656
1748691984.9770632,79872,382.8500061035156
1748692058.1820452,81920,387.5799865722656
1748692131.0701914,83968,364.32000732421875
1748692204.387439,86016,339.3399963378906
1748692278.6731203,88064,326.8699951171875
1748692352.2903059,90112,321.1000061035156
1748692425.7181933,92160,312.760009765625
1748692499.1026049,94208,307.760009765625
1748692573.8877165,96256,299.2200012207031
1748692647.0952537,98304,291.4100036621094
1748692719.4721727,100352,282.5799865722656
1748692792.6307614,102400,277.4200134277344
1748692865.9380736,104448,262.989990234375
1748692939.2378838,106496,258.8900146484375
1748693012.8245933,108544,253.07000732421875
1748693087.3146913,110592,269.20001220703125
1748693158.8672297,112640,276.94000244140625
1748693232.7835338,114688,279.0
1748693307.4574323,116736,290.9599914550781
1748693382.044034,118784,293.80999755859375
1748693453.4078302,120832,296.2699890136719
1748693525.1922903,122880,275.30999755859375
1748693596.3830853,124928,271.6400146484375
1748693666.5857086,126976,268.42999267578125
1748693737.0799756,129024,254.75999450683594
1748693808.7500813,131072,251.3699951171875
1748693879.338271,133120,254.4199981689453
1748693950.8186998,135168,240.33999633789062
1748694021.1503296,137216,228.3300018310547
1748694094.0214777,139264,222.47999572753906
1748694170.9255764,141312,219.7100067138672
1748694242.355139,143360,218.27999877929688
1748694311.7525227,145408,207.11000061035156
1748694381.6087465,147456,201.83999633789062
1748694452.995941,149504,198.60000610351562
1748694525.8703218,151552,199.5500030517578
1748694598.0993822,153600,195.3699951171875
1748694668.8206522,155648,189.6199951171875
1748694741.254429,157696,178.32000732421875
1748694814.6538136,159744,158.11000061035156
1748694884.8231227,161792,156.42999267578125
1748694957.1446528,163840,162.77999877929688
1748695028.5650365,165888,169.64999389648438
1748695100.5170066,167936,162.0399932861328
1748695172.8884585,169984,145.97999572753906
1748695245.2979324,172032,152.4199981689453
1748695316.8741958,174080,159.05999755859375
1748695389.2233157,176128,167.0500030517578
1748695461.806797,178176,169.86000061035156
1748695534.556087,180224,160.77999877929688
1748695606.9556813,182272,149.9600067138672
1748695679.6179025,184320,156.07000732421875
1748695751.9697552,186368,162.4199981689453
1748695824.9790912,188416,164.5800018310547
1748695898.132825,190464,153.77000427246094
1748695972.8189394,192512,143.42999267578125
1748696045.6871116,194560,151.0500030517578
1748696120.8664076,196608,159.38999938964844
1748696194.5035932,198656,169.32000732421875
1748696267.4852135,200704,175.60000610351562
1748696340.7353554,202752,168.85000610351562
1748696414.5601556,204800,166.50999450683594
1748696486.6757443,206848,169.60000610351562
1748696559.11522,208896,170.88999938964844
1748696631.1360557,210944,158.9199981689453
1748696703.327749,212992,138.24000549316406
1748696775.4220839,215040,124.54000091552734
1748696847.645055,217088,123.06999969482422
1748696920.0946636,219136,118.5999984741211
1748696993.8289797,221184,112.4800033569336
1748697067.3438137,223232,118.26000213623047
1748697139.77414,225280,128.8300018310547
1748697211.811488,227328,130.0
1748697282.4097621,229376,119.37000274658203
1748697354.463056,231424,119.83000183105469
1748697426.7527788,233472,120.4000015258789
1748697497.9821684,235520,122.54000091552734
1748697570.4887078,237568,105.4000015258789
1748697643.1863804,239616,109.4000015258789
1748697715.8075662,241664,114.18000030517578
1748697788.2130966,243712,123.76000213623047
1748697860.129298,245760,126.94999694824219
1748697931.3619351,247808,119.30000305175781
1748698004.651228,249856,114.16999816894531
1748698081.2542205,251904,97.76000213623047
1748698156.4883885,253952,91.16000366210938
1748698229.2188118,256000,95.66999816894531
1748698303.752828,258048,96.9800033569336
1748698378.7300193,260096,98.5
1748698450.926477,262144,96.18000030517578
1748698526.3264875,264192,87.62999725341797
1748698597.7835033,266240,92.37000274658203
1748698671.1887205,268288,91.5999984741211
1748698746.8289819,270336,99.73999786376953
1748698821.9971957,272384,102.81999969482422
1748698896.939437,274432,106.91999816894531
1748698970.2177083,276480,98.30000305175781
1748699042.6194663,278528,101.79000091552734
1748699115.4892187,280576,103.69999694824219
1748699188.0999594,282624,94.08999633789062
1748699262.6512446,284672,85.87999725341797
1748699336.4828627,286720,78.22000122070312
1748699410.2706509,288768,77.20999908447266
1748699483.451036,290816,80.23999786376953
1748699556.6661952,292864,87.88999938964844
1748699627.0442917,294912,94.6500015258789
1748699699.8306806,296960,92.26000213623047
1748699773.222994,299008,94.70999908447266
1748699846.3236926,301056,91.2300033569336
1748699919.92667,303104,78.58000183105469
1748699992.4395263,305152,77.29000091552734
1748700064.1406567,307200,84.26000213623047
1748700136.0077956,309248,92.66000366210938
1748700208.3783557,311296,94.5999984741211
1748700281.0749638,313344,102.44999694824219
1748700354.473113,315392,108.5
1748700428.8880742,317440,104.1500015258789
1748700500.6225507,319488,108.55999755859375
1748700571.9799943,321536,112.47000122070312
1748700644.4925423,323584,116.04000091552734
1748700719.173696,325632,114.77999877929688
1748700797.1602516,327680,111.38999938964844
1748700876.5782714,329728,102.30000305175781
1748700960.847363,331776,95.98999786376953
1748701050.6995487,333824,97.4800033569336
1748701146.2258513,335872,99.95999908447266
1748701231.9500697,337920,94.68000030517578
1748701326.4868398,339968,103.5999984741211
1748701417.8482056,342016,111.91999816894531
1748701505.431617,344064,105.66999816894531
1748701591.3658693,346112,100.7699966430664
1748701684.01088,348160,111.33000183105469
1748701776.6273246,350208,98.22000122070312
1748701868.3610227,352256,91.41000366210938
1748701959.671487,354304,94.6500015258789
1748702051.6442683,356352,90.4800033569336
1748702145.019586,358400,93.27999877929688
1748702237.3016055,360448,92.41999816894531
1748702329.2922957,362496,97.5199966430664
1748702421.6418262,364544,93.2300033569336
