Wall time,Step,Value
1748774316.6807613,2048,512.0
1748774352.7511988,4096,512.0
1748774389.5715714,6221,478.5384521484375
1748774425.3413987,8269,486.4117736816406
1748774464.2425091,10599,481.7727355957031
1748774505.6111584,13105,485.370361328125
1748774545.5525417,15486,483.9375
1748774581.0377336,17534,487.0555419921875
1748774620.7422166,19894,485.2195129394531
1748774656.4872303,21942,487.6000061035156
1748774692.5645666,24085,463.1730651855469
1748774732.6448138,26512,465.122802734375
1748774768.6534445,28595,461.2096862792969
1748774804.4026618,30643,464.2878723144531
1748774842.8886456,32910,463.5211181640625
1748774882.2651844,35272,464.1052551269531
1748774918.1319895,37320,466.5
1748774954.2420306,39368,468.6666564941406
1748774990.0753098,41416,470.6363525390625
1748775029.2818158,43720,470.1075134277344
1748775065.220407,45768,471.8350524902344
1748775101.7486956,47816,473.0400085449219
1748775137.6583157,49864,473.0400085449219
1748775175.8300278,52056,473.7099914550781
1748775213.1337903,54136,468.9100036621094
1748775251.7447867,56310,465.04998779296875
1748775289.5695589,58398,462.6300048828125
1748775328.4856262,60671,460.29998779296875
1748775366.0933857,62873,458.510009765625
1748775402.0701966,64939,455.57000732421875
1748775439.0779438,67087,451.45001220703125
1748775478.3533514,69379,458.05999755859375
1748775514.5289488,71427,459.3900146484375
1748775555.2352955,73857,457.739990234375
1748775600.5625007,76283,446.1600036621094
1748775640.8175871,78390,446.5400085449219
1748775683.3983004,80626,443.29998779296875
1748775726.7793558,82817,434.489990234375
1748775765.1893663,84865,434.489990234375
1748775808.1387973,87148,434.2799987792969
1748775844.3019934,89274,429.94000244140625
1748775880.4221478,91430,415.6600036621094
1748775921.0692265,93873,413.04998779296875
1748775967.855526,95965,398.6300048828125
1748776017.7602925,98408,400.1000061035156
1748776068.9642842,100782,401.1099853515625
1748776110.2485883,102861,399.8800048828125
1748776159.9010658,105402,404.6300048828125
1748776207.5217493,107656,395.45001220703125
1748776255.4636533,110101,391.8599853515625
1748776304.1744568,112557,387.0
1748776352.157515,114871,391.0
1748776397.129632,116919,395.5299987792969
1748776446.4093657,119353,392.3900146484375
1748776495.846543,121692,393.8699951171875
1748776540.5092492,123961,390.9599914550781
1748776586.126416,126262,391.1400146484375
1748776634.3021836,128807,395.3299865722656
1748776681.262826,131061,400.7900085449219
1748776729.7175286,133528,406.7900085449219
1748776775.8370488,135771,406.9800109863281
1748776825.4677417,138246,418.8299865722656
1748776870.3024743,140598,421.8999938964844
1748776914.4620626,142906,416.1199951171875
1748776956.590181,145055,411.70001220703125
1748776998.2882488,147171,410.29998779296875
1748777043.81118,149612,409.6400146484375
1748777088.3104308,151727,410.82000732421875
1748777131.903002,153869,408.0
1748777173.6278017,155917,415.0799865722656
1748777215.6211748,157965,415.5799865722656
1748777258.0587926,160013,421.9599914550781
1748777311.7569494,162589,421.80999755859375
1748777354.1583605,164637,424.3299865722656
1748777394.9138865,166685,427.239990234375
1748777437.9057844,168910,426.4800109863281
1748777482.982535,171227,424.20001220703125
1748777527.076074,173580,421.3299865722656
1748777572.2348208,175918,423.8999938964844
1748777616.981146,178253,419.70001220703125
1748777660.4313068,180349,415.9100036621094
1748777701.9571862,182397,417.989990234375
1748777748.7431695,184833,414.1499938964844
1748777795.9668255,187277,401.05999755859375
1748777838.418824,189395,404.5199890136719
1748777885.2743692,191817,410.94000244140625
1748777929.8462687,194188,415.32000732421875
1748777977.9783459,196823,403.94000244140625
1748778019.3597043,198963,389.5
1748778060.9016852,201103,385.1400146484375
1748778109.1475804,203684,380.2300109863281
1748778156.8981693,206216,380.6300048828125
1748778197.4653883,208302,375.8699951171875
1748778242.3574395,210620,380.6400146484375
1748778286.2649755,212939,378.2300109863281
1748778328.40583,215018,377.8699951171875
1748778370.328651,217066,387.05999755859375
1748778413.9647858,219556,386.95001220703125
1748778460.2824328,221839,386.1099853515625
1748778504.5180557,223994,387.8500061035156
1748778550.485141,226281,404.1400146484375
1748778597.866294,228446,402.44000244140625
1748778649.1033802,230885,414.1499938964844
1748778698.1435344,233244,414.2699890136719
1748778749.4035473,235801,408.70001220703125
1748778792.8829684,238110,417.989990234375
1748778831.351989,240390,422.92999267578125
1748778867.7585323,242476,425.20001220703125
1748778905.956675,244622,419.6199951171875
1748778942.5985248,246670,419.8999938964844
1748778979.3008368,248749,415.0899963378906
1748779016.104499,250797,424.95001220703125
