Wall time,Step,Value
1748521545.1710162,2048,512.0
1748521580.8065243,4096,512.0
1748521617.5708485,6144,478.5833435058594
1748521652.1051848,8192,436.6111145019531
1748521687.6623032,10240,450.31817626953125
1748521722.218696,12288,459.80767822265625
1748521758.294885,14336,466.76666259765625
1748521794.7927477,16384,472.0882263183594
1748521829.6470702,18432,476.2894592285156
1748521864.1436975,20480,479.69049072265625
1748521901.26396,22528,464.0833435058594
1748521936.9853666,24576,456.4717102050781
1748521972.0026097,26624,460.368408203125
1748522008.0411124,28672,463.75408935546875
1748522043.618985,30720,466.72308349609375
1748522079.3305695,32768,469.34783935546875
1748522114.7478516,34816,471.6849365234375
1748522150.9424376,36864,473.77923583984375
1748522185.2924242,38912,475.4444580078125
1748522220.9839137,40960,477.1647033691406
1748522255.9756057,43008,472.3222351074219
1748522292.060749,45056,471.8315734863281
1748522329.1989405,47104,470.010009765625
1748522366.6414604,49152,455.0299987792969
1748522403.1362703,51200,451.2099914550781
1748522437.8094409,53248,437.79998779296875
1748522473.145247,55296,427.1600036621094
1748522508.0328743,57344,416.1499938964844
1748522543.1156957,59392,389.8399963378906
1748522578.421884,61440,380.4200134277344
1748522613.2362556,63488,357.05999755859375
1748522647.8735585,65536,347.3500061035156
1748522682.4066262,67584,320.6300048828125
1748522717.2314005,69632,299.6700134277344
1748522751.6551402,71680,300.0799865722656
1748522786.5481734,73728,275.0299987792969
1748522821.3021216,75776,266.3900146484375
1748522856.4539237,77824,245.05999755859375
1748522891.04877,79872,233.08999633789062
1748522925.762643,81920,228.17999267578125
1748522961.0312457,83968,211.8800048828125
1748522995.9390588,86016,209.22999572753906
1748523030.7870078,88064,206.91000366210938
1748523065.7165532,90112,206.27999877929688
1748523100.9908254,92160,192.11000061035156
1748523135.8430152,94208,186.02999877929688
1748523170.6165447,96256,187.27000427246094
1748523205.2099986,98304,186.66000366210938
1748523240.1608841,100352,172.8800048828125
1748523275.1180787,102400,167.8699951171875
1748523310.0136826,104448,164.49000549316406
1748523344.7680025,106496,171.7899932861328
1748523377.0658104,108544,173.97000122070312
1748523411.7894323,110592,165.30999755859375
1748523446.6704693,112640,164.82000732421875
1748523481.068323,114688,168.47999572753906
1748523511.7410214,116736,168.64999389648438
1748523544.2826579,118784,166.38999938964844
1748523573.4633505,120832,145.0
1748523604.8742921,122880,142.5800018310547
1748523638.41175,124928,138.72000122070312
1748523673.8505306,126976,151.85000610351562
1748523709.4678004,129024,150.19000244140625
1748523744.8200765,131072,143.38999938964844
1748523780.4161506,133120,152.97000122070312
1748523815.3263025,135168,153.22999572753906
1748523850.4601824,137216,143.52000427246094
1748523882.0182192,139264,144.7100067138672
1748523913.2392137,141312,128.24000549316406
1748523949.4481997,143360,133.3300018310547
1748523981.6109562,145408,140.6699981689453
1748524017.813106,147456,141.6199951171875
1748524055.6204216,149504,144.8699951171875
1748524093.1788244,151552,150.38999938964844
1748524130.6128874,153600,168.27000427246094
1748524167.9721723,155648,175.57000732421875
1748524206.153826,157696,179.99000549316406
