Wall time,Step,Value
1748834476.7157133,2048,512.0
1748834503.6854167,4096,512.0
1748834530.5387418,6144,491.4166564941406
1748834557.0048752,8192,469.29412841796875
1748834583.6188269,10240,457.2272644042969
1748834610.2717762,12288,465.6538391113281
1748834637.2906072,14336,471.8333435058594
1748834664.0110073,16384,476.558837890625
1748834690.7735732,18432,480.2894592285156
1748834717.5224774,20480,483.30950927734375
1748834744.0691214,22528,458.4693908691406
1748834770.7514622,24576,459.6415100097656
1748834797.5495315,26624,463.3157958984375
1748834824.262075,28672,466.5082092285156
1748834850.9293604,30720,468.5230712890625
1748834877.7485256,32768,467.6285705566406
1748834904.4448822,34816,464.7162170410156
1748834931.1368115,36864,467.1410217285156
1748834958.0795403,38912,464.69879150390625
1748834984.88859,40960,466.8735656738281
1748835011.649002,43008,464.65216064453125
1748835038.4253669,45056,456.1938781738281
1748835065.0678382,47104,457.30999755859375
1748835091.7119677,49152,452.3900146484375
1748835118.4608614,51200,446.0799865722656
1748835145.1920967,53248,446.3800048828125
1748835171.725072,55296,451.1700134277344
1748835198.197064,57344,451.1700134277344
1748835224.8015134,59392,447.3800048828125
1748835251.3895996,61440,444.67999267578125
1748835278.1922498,63488,436.239990234375
1748835304.7713132,65536,440.1300048828125
1748835331.5084496,67584,443.3299865722656
1748835358.1817615,69632,439.6400146484375
1748835385.075745,71680,432.2799987792969
1748835411.5426514,73728,419.82000732421875
1748835438.4541078,75776,426.54998779296875
1748835464.7728937,77824,426.54998779296875
1748835491.4771352,79872,416.94000244140625
1748835517.9654768,81920,408.32000732421875
1748835544.346897,83968,409.1099853515625
1748835571.0868316,86016,410.0
1748835597.7354643,88064,410.8599853515625
1748835624.521707,90112,399.04998779296875
1748835651.3638382,92160,403.5299987792969
1748835677.8115692,94208,403.9100036621094
1748835704.2586448,96256,397.010009765625
1748835730.953149,98304,396.2099914550781
1748835757.779548,100352,394.94000244140625
1748835784.251732,102400,395.42999267578125
1748835811.1634724,104448,402.7300109863281
1748835837.7941592,106496,400.1400146484375
1748835864.4972854,108544,395.70001220703125
1748835890.882468,110592,398.69000244140625
1748835917.582183,112640,403.05999755859375
1748835944.2362385,114688,400.5
1748835971.083586,116736,400.239990234375
1748835997.864905,118784,399.7200012207031
1748836024.4952123,120832,398.5799865722656
1748836051.258403,122880,398.2799987792969
1748836077.925074,124928,398.3999938964844
1748836104.4103663,126976,398.3999938964844
1748836131.001221,129024,405.07000732421875
1748836157.6266174,131072,407.6300048828125
1748836184.380922,133120,410.54998779296875
1748836211.2265577,135168,407.4800109863281
1748836238.1368208,137216,408.5199890136719
1748836264.8527808,139264,404.510009765625
1748836291.3767703,141312,409.32000732421875
1748836318.2419975,143360,402.0199890136719
1748836345.0438588,145408,398.7200012207031
1748836371.9282882,147456,408.3999938964844
1748836398.544182,149504,410.1000061035156
1748836425.2994637,151552,410.0799865722656
1748836451.9232779,153600,404.739990234375
1748836478.638969,155648,409.4100036621094
1748836505.4444647,157696,404.8900146484375
1748836532.2285547,159744,409.67999267578125
1748836559.032814,161792,410.239990234375
1748836585.7246788,163840,414.3399963378906
1748836612.251751,165888,418.3500061035156
1748836639.0091696,167936,416.989990234375
1748836665.733884,169984,417.8500061035156
1748836692.5757947,172032,422.6300048828125
1748836719.155929,174080,427.2099914550781
1748836745.728505,176128,422.1400146484375
1748836772.431663,178176,430.95001220703125
1748836799.2672176,180224,435.17999267578125
1748836826.282571,182272,437.6300048828125
1748836853.0307457,184320,436.05999755859375
1748836880.346084,186368,438.8999938964844
1748836907.0844898,188416,434.2300109863281
1748836934.5461571,190464,426.1099853515625
1748836961.7212043,192512,425.32000732421875
1748836989.9358208,194560,429.9100036621094
1748837017.6788292,196608,434.80999755859375
1748837044.9035156,198656,431.8500061035156
1748837072.5616746,200704,413.2200012207031
1748837100.1173718,202752,412.3599853515625
1748837126.4660292,204800,414.1300048828125
1748837153.2839746,206848,410.0
1748837180.7570019,208896,407.3800048828125
1748837211.4402256,210944,405.79998779296875
1748837238.6693125,212992,405.1499938964844
1748837266.4511695,215040,404.9800109863281
1748837294.9765532,217088,410.0299987792969
1748837322.8960888,219136,406.2099914550781
1748837350.9430647,221184,389.1600036621094
1748837379.2364316,223232,373.04998779296875
1748837407.2450309,225280,373.4700012207031
1748837435.9048274,227328,379.9100036621094
1748837462.8151479,229376,378.6600036621094
1748837490.236576,231424,373.07000732421875
1748837517.4452977,233472,371.80999755859375
1748837546.3950243,235520,367.5799865722656
1748837576.1717532,237568,374.6300048828125
1748837604.929623,239616,367.92999267578125
1748837632.8859844,241664,364.1400146484375
1748837660.2836835,243712,369.4800109863281
1748837687.4181652,245760,367.79998779296875
1748837716.5150492,247808,365.1600036621094
1748837744.8728952,249856,361.1199951171875
1748837773.2289453,251904,358.92999267578125
1748837801.9806564,253952,360.17999267578125
1748837830.6675436,256000,354.1600036621094
1748837858.7356365,258048,363.2699890136719
1748837887.2143993,260096,369.5199890136719
1748837916.085685,262144,369.9100036621094
1748837945.5610738,264192,372.0199890136719
1748837975.2644992,266240,371.2099914550781
1748838004.885959,268288,373.3399963378906
1748838034.747732,270336,363.6600036621094
1748838064.3465018,272384,363.8299865722656
1748838092.4525118,274432,367.6499938964844
1748838120.0293949,276480,360.1400146484375
1748838149.001141,278528,358.5400085449219
1748838178.0607834,280576,357.6300048828125
1748838206.3891444,282624,351.5400085449219
1748838233.5267408,284672,346.2900085449219
1748838260.7885792,286720,345.1199951171875
1748838289.4542127,288768,335.9800109863281
1748838318.8789947,290816,344.3399963378906
1748838346.7611268,292864,329.7799987792969
1748838375.7152085,294912,334.9200134277344
1748838405.039457,296960,329.07000732421875
1748838432.5663521,299008,317.0899963378906
1748838460.3940675,301056,320.55999755859375
1748838487.8317711,303104,328.3399963378906
1748838517.2431355,305152,329.0799865722656
1748838544.75669,307200,332.3900146484375
1748838572.0831795,309248,334.6099853515625
1748838599.2278335,311296,334.1099853515625
1748838626.8998213,313344,332.9100036621094
1748838655.9995382,315392,331.1400146484375
1748838684.212752,317440,333.8699951171875
1748838713.9131725,319488,337.0199890136719
1748838741.4158962,321536,343.0
1748838770.3881013,323584,333.05999755859375
1748838797.5843005,325632,334.739990234375
1748838824.615331,327680,328.4200134277344
1748838852.8381677,329728,330.9599914550781
1748838880.5494595,331776,332.57000732421875
1748838908.9400158,333824,336.0199890136719
1748838938.2834501,335872,338.32000732421875
1748838966.912617,337920,330.510009765625
1748838994.412658,339968,338.80999755859375
1748839023.4041197,342016,336.2900085449219
1748839050.7606294,344064,343.0199890136719
1748839077.7818696,346112,340.489990234375
1748839104.8678546,348160,351.7900085449219
1748839132.0318458,350208,358.7200012207031
1748839159.3829453,352256,358.4800109863281
1748839187.240383,354304,347.19000244140625
