Wall time,Step,Value
1748615254.6329334,2048,512.0
1748615300.4804559,4096,512.0
1748615356.9370797,6144,468.6153869628906
1748615408.160049,8192,452.6666564941406
1748615453.4204905,10240,463.4545593261719
1748615498.5560172,12288,470.9230651855469
1748615543.5467033,14336,476.3999938964844
1748615589.3738484,16384,480.5882263183594
1748615635.381151,18432,482.02630615234375
1748615681.8016348,20480,481.0238037109375
1748615728.2255256,22528,463.8125
1748615774.646977,24576,463.8269348144531
1748615821.2248368,26624,459.96490478515625
1748615867.875901,28672,456.4032287597656
1748615914.7087908,30720,455.4029846191406
1748615961.5797744,32768,454.35211181640625
1748616009.4608047,34816,457.4266662597656
1748616057.3032663,36864,457.13751220703125
1748616105.637035,38912,445.9310302734375
1748616154.343871,40960,439.0967712402344
1748616203.4254518,43008,433.7979736328125
1748616252.5081766,45056,429.7699890136719
1748616301.8791502,47104,429.7699890136719
1748616351.334988,49152,435.4100036621094
1748616404.5494597,51200,435.32000732421875
1748616461.523784,53248,431.92999267578125
1748616517.8493893,55296,430.67999267578125
1748616574.2272651,57344,424.8500061035156
1748616624.590586,59392,424.32000732421875
1748616675.3363287,61440,425.0299987792969
1748616726.7099926,63488,418.32000732421875
1748616777.1321392,65536,429.260009765625
1748616827.8969846,67584,420.55999755859375
1748616878.146771,69632,419.69000244140625
1748616928.6851242,71680,413.8699951171875
1748616979.269356,73728,390.9100036621094
1748617031.5667124,75776,383.7200012207031
1748617081.5299308,77824,380.4700012207031
1748617132.2908242,79872,383.6099853515625
1748617186.7339609,81920,386.7699890136719
1748617237.2559438,83968,381.9800109863281
1748617287.8448758,86016,379.1099853515625
1748617338.8602514,88064,373.5
1748617389.459099,90112,375.7900085449219
1748617440.0965757,92160,351.5899963378906
1748617490.5970602,94208,337.3299865722656
1748617540.8898034,96256,330.6000061035156
1748617590.9395103,98304,318.989990234375
1748617641.5987916,100352,321.45001220703125
1748617691.9095283,102400,323.7300109863281
1748617742.70424,104448,322.9599914550781
1748617794.134882,106496,329.6300048828125
1748617844.90703,108544,329.54998779296875
1748617895.8115656,110592,328.6499938964844
1748617946.4715898,112640,329.32000732421875
1748617997.002053,114688,315.2699890136719
1748618047.9313695,116736,317.3699951171875
1748618098.9712949,118784,300.3900146484375
1748618149.620548,120832,302.25
1748618200.4734874,122880,307.32000732421875
1748618251.4618413,124928,309.0400085449219
1748618302.1075418,126976,315.1099853515625
1748618352.6615071,129024,315.6300048828125
1748618403.5014677,131072,306.05999755859375
1748618454.0435853,133120,301.75
1748618504.58353,135168,309.05999755859375
1748618555.0768332,137216,294.1600036621094
1748618605.7259717,139264,296.8500061035156
1748618656.341109,141312,286.2699890136719
1748618706.9801521,143360,288.6600036621094
1748618757.7795,145408,286.6600036621094
1748618808.2309275,147456,283.2799987792969
1748618858.4998474,149504,279.5899963378906
1748618908.9385488,151552,282.6700134277344
1748618959.7260897,153600,279.1000061035156
1748619015.7061932,155648,279.2699890136719
1748619065.7735014,157696,279.0400085449219
1748619116.305903,159744,275.19000244140625
1748619166.624331,161792,269.0199890136719
1748619217.5519402,163840,276.0400085449219
1748619267.7726872,165888,274.989990234375
1748619318.4322839,167936,275.9100036621094
1748619368.3914852,169984,264.05999755859375
1748619418.6524892,172032,260.7900085449219
1748619469.0034816,174080,261.4100036621094
1748619519.5306115,176128,253.63999938964844
1748619569.9072633,178176,247.13999938964844
1748619620.3757818,180224,244.0500030517578
1748619670.8472855,182272,234.3800048828125
1748619721.3978584,184320,228.22999572753906
1748619771.6896648,186368,222.52999877929688
1748619822.117236,188416,212.74000549316406
1748619872.7252753,190464,218.7100067138672
1748619923.250764,192512,218.30999755859375
1748619973.4768803,194560,209.02999877929688
1748620023.9345186,196608,198.25
1748620074.1739745,198656,200.72000122070312
1748620125.071978,200704,181.94000244140625
1748620175.4047837,202752,180.8300018310547
1748620225.6348605,204800,177.77999877929688
1748620275.6077,206848,178.17999267578125
1748620326.0367715,208896,168.5800018310547
1748620375.7339075,210944,172.7899932861328
1748620426.0491228,212992,166.6199951171875
1748620476.411414,215040,162.75999450683594
1748620526.9027274,217088,169.92999267578125
1748620577.5743582,219136,173.86000061035156
1748620629.5665262,221184,174.1300048828125
1748620680.3213365,223232,169.0800018310547
1748620730.4995265,225280,159.8300018310547
1748620781.529048,227328,153.67999267578125
1748620831.962174,229376,157.0500030517578
1748620882.4929929,231424,138.92999267578125
1748620932.7743986,233472,137.5399932861328
1748620984.3270767,235520,126.3499984741211
1748621035.1591997,237568,117.12000274658203
1748621085.8906727,239616,112.22000122070312
1748621136.5360813,241664,112.22000122070312
1748621186.9075828,243712,120.04000091552734
1748621237.5080056,245760,117.80999755859375
1748621287.8044403,247808,128.02999877929688
1748621338.2875078,249856,137.77000427246094
1748621388.97611,251904,137.83999633789062
1748621439.8185291,253952,147.05999755859375
1748621489.9918737,256000,148.16000366210938
1748621540.9629085,258048,141.27999877929688
1748621591.54865,260096,148.36000061035156
1748621642.396254,262144,135.99000549316406
1748621693.2684474,264192,129.8300018310547
1748621743.932716,266240,123.9000015258789
1748621794.6017926,268288,122.36000061035156
1748621845.3676276,270336,117.0999984741211
1748621896.1796858,272384,112.6500015258789
1748621946.8618338,274432,114.43000030517578
1748621997.5836642,276480,118.86000061035156
1748622048.1120822,278528,111.41999816894531
1748622098.1852212,280576,119.05000305175781
1748622148.556118,282624,116.4000015258789
1748622199.114864,284672,127.30999755859375
1748622249.7990842,286720,122.9000015258789
1748622300.7204452,288768,126.52999877929688
1748622350.8535488,290816,132.64999389648438
1748622401.2091782,292864,130.16000366210938
1748622452.0350587,294912,130.44000244140625
1748622502.625517,296960,133.72000122070312
1748622553.3510249,299008,127.19999694824219
1748622605.0789495,301056,131.44000244140625
1748622655.7597823,303104,124.12000274658203
1748622706.2873979,305152,119.25
1748622756.4247296,307200,119.44000244140625
1748622807.000186,309248,116.41000366210938
1748622857.6915035,311296,109.25
1748622908.0572526,313344,106.55000305175781
1748622958.6540499,315392,108.01000213623047
1748623009.1504378,317440,109.62999725341797
1748623059.562435,319488,109.27999877929688
1748623110.0728407,321536,111.11000061035156
1748623160.3535342,323584,109.77999877929688
1748623211.3630323,325632,106.4800033569336
1748623261.825804,327680,108.30999755859375
1748623312.7001781,329728,92.0999984741211
1748623363.4509985,331776,92.87000274658203
1748623414.131242,333824,93.36000061035156
1748623465.1370456,335872,94.33000183105469
1748623515.869812,337920,93.6500015258789
1748623566.619195,339968,100.6500015258789
1748623617.4865437,342016,93.08999633789062
1748623667.8826482,344064,95.66999816894531
1748623717.813635,346112,97.80000305175781
1748623768.2331812,348160,102.95999908447266
1748623818.7276685,350208,100.19000244140625
1748623868.9963658,352256,109.91000366210938
1748623919.4540129,354304,113.0
1748623969.8206518,356352,99.94999694824219
